location,price,area,rooms,floor,total_floors,year,parking,state,furnished,market
Stare Miasto,500000.0,36.0,2,8,8,1970,1,do odświeżenia,0,secondary
Psie Pole,589000.0,38.64,1,0,9,2024,1,do wykończenia,0,primary
Fabryczna,490000.0,35.0,2,1,2,2012,0,wysoki standard,1,secondary
Krzyki,750000.0,49.04,2,0,4,2013,1,wysoki standard,1,secondary
Śródmieście,844400.0,37.87,2,0,6,2024,1,deweloperski,0,primary
Psie Pole,665000.0,59.3,3,3,4,1974,0,dobry,0,secondary
Psie Pole,580000.0,42.0,2,0,5,1960,1,wysoki standard,0,secondary
Śródmieście,580000.0,53.92,2,4,4,1912,0,dobry,1,secondary
Fabryczna,630000.0,55.0,2,6,6,2009,0,dobry,1,secondary
Krzyki,646325.0,45.25,2,1,8,2026,1,deweloperski,0,primary
Krzyki,680000.0,49.14,2,3,5,2017,0,wysoki standard,1,secondary
Krzyki,797376.0,64.51,3,0,2,2025,0,deweloperski,0,primary
Krzyki,471135.0,32.6,1,4,6,2022,1,bardzo dobry,0,primary
Krzyki,804375.0,58.5,3,4,4,2024,0,do wykończenia,0,primary
Fabryczna,699000.0,56.02,3,1,4,2024,0,do wykończenia,0,primary
Inne,768999.0,57.74,3,3,3,2020,1,bardzo dobry,1,secondary
Stare Miasto,926900.0,71.3,4,4,7,2024,1,deweloperski,0,primary
Krzyki,589660.0,45.1,2,0,2,2025,1,deweloperski,0,primary
Krzyki,720000.0,48.67,3,0,5,2022,1,nowe wykończone,0,secondary
Inne,645000.0,38.0,2,2,4,2023,1,wysoki standard,0,secondary
Psie Pole,638000.0,49.0,3,0,3,2022,1,wysoki standard,1,primary
Śródmieście,690000.0,57.0,3,4,4,1970,0,dobry,1,secondary
Stare Miasto,641615.0,56.53,3,2,3,2024,1,deweloperski,0,primary
Psie Pole,622000.0,46.46,2,5,5,2025,1,deweloperski,0,primary
Inne,720000.0,48.35,2,0,3,2016,0,bardzo dobry,1,secondary
Stare Miasto,1298687.0,70.6,3,3,4,2023,0,deweloperski,0,primary
Fabryczna,746602.0,62.6,3,0,3,2025,1,bardzo dobry,0,primary
Fabryczna,699000.0,56.33,3,3,4,2023,0,do wykończenia,0,primary
Inne,535000.0,51.6,2,0,5,1930,0,do remontu,0,secondary
Śródmieście,913452.0,44.94,2,16,17,2023,1,do wykończenia,0,primary
Stare Miasto,669000.0,38.65,2,1,9,2024,1,deweloperski,0,primary
Krzyki,870000.0,67.0,4,3,4,2024,1,do wykończenia,0,primary
Krzyki,489000.0,39.22,2,4,4,2000,1,dobry,0,secondary
Fabryczna,449000.0,44.63,2,3,4,1930,0,do remontu,0,secondary
Krzyki,1059000.0,100.0,4,2,2,2007,1,bardzo dobry,1,secondary
Psie Pole,783000.0,45.0,2,3,7,2016,1,wysoki standard,0,secondary
Stare Miasto,1351350.0,100.1,3,7,7,2024,0,do wykończenia,0,primary
Fabryczna,669000.0,56.02,3,0,4,2022,1,deweloperski,0,primary
Stare Miasto,911268.0,44.67,2,8,23,2024,1,do wykończenia,0,primary
Krzyki,572480.0,41.9,2,3,1,2025,1,deweloperski,0,primary
Krzyki,1036728.0,89.76,5,0,1,2025,0,do wykończenia,0,primary
Krzyki,870000.0,77.0,3,3,3,2001,1,wysoki standard,0,secondary
Krzyki,695000.0,65.12,2,1,2,1935,0,do remontu,0,secondary
Psie Pole,655000.0,67.0,3,1,2,2018,0,dobry,1,secondary
Krzyki,613950.0,49.08,3,4,4,1980,0,dobry,1,secondary
Psie Pole,598492.0,60.15,3,1,2,2024,1,do wykończenia,0,primary
Stare Miasto,995000.0,58.8,2,1,4,1970,0,do remontu,0,secondary
Stare Miasto,849500.0,61.41,3,0,6,2023,1,do wykończenia,0,primary
Stare Miasto,1000000.0,66.98,3,4,4,2024,1,deweloperski,0,primary
Krzyki,822000.0,74.0,4,1,4,2023,1,do wykończenia,0,secondary
Krzyki,999900.0,96.3,4,0,2,2023,0,do wykończenia,0,primary
Krzyki,820000.0,80.0,4,1,4,2024,0,deweloperski,0,primary
Psie Pole,592752.0,58.17,3,2,2,2025,1,deweloperski,0,primary
Krzyki,678000.0,64.0,3,2,3,2024,1,do wykończenia,0,secondary
Krzyki,670000.0,52.0,3,7,11,1980,1,wysoki standard,1,secondary
Krzyki,999000.0,92.14,3,2,2,2007,1,bardzo dobry,0,secondary
Psie Pole,869000.0,62.86,3,9,9,2022,1,do wykończenia,0,primary
Krzyki,693530.0,52.8,3,1,2,2025,1,deweloperski,0,primary
Krzyki,476661.0,40.81,1,1,2,2024,1,deweloperski,0,primary
Stare Miasto,632330.0,50.3,3,1,3,2025,1,deweloperski,0,primary
Krzyki,1500000.0,187.4,3,1,2,1910,0,nowe wykończone,0,secondary
Krzyki,608000.0,48.0,2,2,3,2024,1,do wykończenia,0,secondary
Fabryczna,639000.0,50.97,3,2,4,2023,1,do wykończenia,0,primary
Krzyki,558700.0,39.5,2,2,1,2025,1,deweloperski,0,primary
Stare Miasto,769000.0,43.25,2,7,9,2011,1,bardzo dobry,0,secondary
Krzyki,570825.0,47.7,2,2,3,2025,1,deweloperski,0,primary
Krzyki,469111.0,32.46,1,4,6,2022,1,bardzo dobry,0,primary
Krzyki,797554.0,70.58,4,2,3,2024,1,do wykończenia,0,primary
Psie Pole,549000.0,39.27,2,3,5,2025,1,deweloperski,0,primary
Krzyki,637560.0,55.44,3,1,3,2024,1,do wykończenia,0,primary
Psie Pole,585000.0,47.2,2,2,2,2022,1,deweloperski,0,secondary
Śródmieście,836880.0,63.4,3,4,7,2023,1,deweloperski,0,primary
Inne,580000.0,83.0,2,4,5,1900,0,do odświeżenia,1,secondary
Psie Pole,899000.0,46.52,2,0,8,2018,1,wysoki standard,1,secondary
Psie Pole,882000.0,124.47,4,1,2,2023,0,deweloperski,0,primary
Stare Miasto,836000.0,53.0,2,1,7,2001,0,dobry,0,secondary
Stare Miasto,1028720.0,46.76,2,16,23,2024,1,do wykończenia,0,primary
Inne,649000.0,39.08,2,1,4,1880,0,dobry,1,secondary
Śródmieście,572000.0,47.0,2,1,4,2021,1,wysoki standard,0,primary
Psie Pole,749840.0,41.2,1,0,6,2024,1,do wykończenia,0,primary
Krzyki,453200.0,33.7,2,2,2,2024,0,deweloperski,0,primary
Psie Pole,408510.0,40.05,2,0,2,2025,0,deweloperski,0,primary
Stare Miasto,1383340.0,84.35,4,3,3,2022,1,bardzo dobry,0,secondary
Psie Pole,610000.0,55.0,3,0,3,2023,1,deweloperski,0,primary
Inne,1250000.0,107.0,4,1,2,2023,0,deweloperski,0,primary
Krzyki,1300000.0,119.0,4,5,5,2011,1,nowe wykończone,1,secondary
Psie Pole,649000.0,39.0,2,1,3,2020,1,wysoki standard,1,secondary
Śródmieście,968800.0,86.5,4,2,7,2024,1,do wykończenia,0,primary
Psie Pole,541598.0,51.63,3,2,2,2024,0,do wykończenia,0,primary
Inne,1039000.0,83.37,3,0,2,2023,1,deweloperski,0,primary
Stare Miasto,799000.0,50.0,2,1,4,1950,0,wysoki standard,1,secondary
Fabryczna,789000.0,64.68,4,4,4,2023,1,do wykończenia,0,primary
Fabryczna,648999.0,51.49,3,4,4,2023,1,do wykończenia,0,primary
Fabryczna,859000.0,69.2,4,4,4,2022,1,do wykończenia,0,primary
Krzyki,748011.0,49.57,2,7,8,2026,1,do wykończenia,0,primary
Inne,720000.0,50.1,2,1,2,2018,0,bardzo dobry,0,secondary
Stare Miasto,918881.0,77.38,4,5,9,2022,1,do wykończenia,0,primary
Krzyki,554719.0,47.9,2,2,2,2025,1,do wykończenia,0,primary
Inne,498000.0,41.8,2,2,2,1960,0,do odświeżenia,0,secondary
Krzyki,504595.0,37.9,2,1,3,2025,1,do wykończenia,0,primary
Krzyki,1130000.0,138.24,5,0,1,2024,1,bardzo dobry,0,primary
Śródmieście,1149199.0,76.36,3,4,4,2024,0,deweloperski,0,primary
Stare Miasto,537100.0,25.23,1,3,6,2024,1,do wykończenia,0,primary
Inne,1300000.0,46.0,2,5,5,2022,0,bardzo dobry,1,secondary
Psie Pole,744192.0,72.96,4,1,2,2024,1,do wykończenia,0,primary
Psie Pole,628700.0,62.87,3,1,1,2024,0,deweloperski,0,primary
Śródmieście,1290000.0,65.0,3,5,6,2023,1,wysoki standard,0,primary
Psie Pole,678000.0,57.0,3,1,4,2021,1,bardzo dobry,1,secondary
Fabryczna,440000.0,62.0,3,0,5,1970,0,do remontu,1,secondary
Inne,540000.0,27.0,1,3,4,1980,0,bardzo dobry,0,secondary
Inne,948290.0,71.3,4,5,7,2024,0,deweloperski,0,primary
Fabryczna,654550.0,53.0,3,1,4,2024,1,do wykończenia,0,primary
Stare Miasto,1069000.0,74.15,4,1,6,2023,1,deweloperski,0,primary
Krzyki,572810.0,58.7,3,3,3,2023,1,do wykończenia,0,primary
Krzyki,707000.0,40.47,2,8,8,2026,1,do wykończenia,0,primary
Krzyki,1118725.0,72.35,4,8,8,2026,0,deweloperski,0,primary
Stare Miasto,480000.0,34.0,1,1,4,1959,0,wysoki standard,0,secondary
Stare Miasto,1033900.0,53.5,3,0,4,2024,0,wysoki standard,0,primary
Krzyki,529000.0,35.62,2,2,8,2026,1,do wykończenia,0,primary
Krzyki,507325.0,35.63,2,0,8,2026,0,deweloperski,0,primary
Fabryczna,549000.0,46.53,3,4,4,2023,1,do wykończenia,0,primary
Fabryczna,641000.0,55.75,3,1,3,2025,1,do wykończenia,0,primary
Fabryczna,599000.0,52.57,2,2,4,1970,0,do remontu,0,secondary
Psie Pole,609000.0,38.56,2,0,9,2023,1,deweloperski,0,primary
Psie Pole,9135000.0,315.0,10,9,10,2022,0,wysoki standard,1,secondary
Psie Pole,799000.0,64.08,3,3,5,2025,0,deweloperski,0,primary
Stare Miasto,1801975.0,73.55,3,3,5,2024,1,do wykończenia,0,primary
Fabryczna,380402.0,25.79,1,1,7,2025,1,do wykończenia,0,primary
Psie Pole,637608.0,68.56,4,2,2,2024,1,do wykończenia,0,primary
Stare Miasto,1655455.0,128.53,4,7,7,2023,0,deweloperski,0,primary
Krzyki,673318.0,58.17,3,1,2,2022,1,bardzo dobry,0,primary
Psie Pole,1292755.0,56.7,3,21,23,2023,0,deweloperski,0,primary
Inne,710000.0,52.3,2,2,4,2011,1,wysoki standard,1,secondary
Inne,798100.0,91.0,5,1,2,2025,0,deweloperski,0,primary
Krzyki,736575.0,55.5,3,3,4,2025,1,deweloperski,0,primary
Psie Pole,899000.0,74.01,4,0,9,2023,1,do wykończenia,0,primary
Fabryczna,679900.0,61.2,3,1,4,2023,1,do wykończenia,0,primary
Krzyki,1190000.0,112.87,4,1,1,2018,1,wysoki standard,1,secondary
Krzyki,557000.0,43.2,2,2,2,2025,1,deweloperski,0,primary
Krzyki,673000.0,58.17,3,1,2,2023,1,deweloperski,0,primary
Inne,633044.0,40.0,2,6,9,2023,1,deweloperski,0,primary
Krzyki,688289.0,61.73,4,1,4,2023,1,deweloperski,0,primary
Psie Pole,374680.0,32.3,1,0,2,2025,1,do wykończenia,0,primary
Krzyki,950000.0,82.04,4,0,2,2024,1,wysoki standard,0,primary
Fabryczna,819000.0,70.0,4,1,4,2023,1,deweloperski,0,primary
Psie Pole,581000.0,51.65,3,1,2,2024,1,do wykończenia,0,primary
Fabryczna,499000.0,38.05,2,2,6,2023,1,do wykończenia,0,primary
Psie Pole,829000.0,70.82,3,4,9,2023,1,do wykończenia,0,primary
Krzyki,690000.0,52.0,2,2,2,2000,1,wysoki standard,0,secondary
Stare Miasto,2026919.0,87.69,4,6,6,2023,1,do wykończenia,0,primary
Psie Pole,668381.0,70.43,4,1,2,2025,0,do wykończenia,0,primary
Psie Pole,1349000.0,96.93,4,9,9,2022,1,do wykończenia,0,primary
Psie Pole,604608.0,60.16,3,1,2,2025,0,deweloperski,0,primary
Psie Pole,1569000.0,101.13,4,2,9,2023,0,deweloperski,0,primary
Stare Miasto,1171000.0,75.0,4,1,6,2023,1,bardzo dobry,0,primary
Stare Miasto,929000.0,64.09,3,4,9,2023,1,deweloperski,0,primary
Stare Miasto,869860.0,71.3,4,2,7,2024,0,do wykończenia,0,primary
Krzyki,499075.0,38.8,2,0,3,2025,0,deweloperski,0,primary
Krzyki,605150.0,47.8,3,3,3,2025,0,deweloperski,0,primary
Krzyki,485000.0,37.9,2,2,2,2024,0,deweloperski,0,primary
Fabryczna,1521140.0,123.67,5,8,11,2024,0,deweloperski,0,secondary
Krzyki,966770.0,69.1,4,4,5,2025,1,do wykończenia,0,primary
Krzyki,1330000.0,101.65,4,4,4,2002,1,nowe wykończone,0,secondary
Fabryczna,660000.0,48.8,3,2,3,2013,1,dobry,1,secondary
Psie Pole,1221776.0,80.15,4,0,1,2025,1,bardzo dobry,0,primary
Fabryczna,580000.0,48.98,2,1,4,2015,1,wysoki standard,1,secondary
Psie Pole,799000.0,60.53,3,0,5,2025,1,do wykończenia,0,primary
Inne,895000.0,85.26,4,1,2,2016,1,wysoki standard,1,secondary
Krzyki,515075.0,43.32,2,1,2,2023,0,do wykończenia,0,primary
Fabryczna,819000.0,69.24,4,1,4,2024,0,do wykończenia,0,primary
Fabryczna,755000.0,62.1,3,2,8,1980,1,dobry,0,secondary
Krzyki,671150.0,60.55,3,2,4,2023,1,do wykończenia,0,primary
Śródmieście,900000.0,58.0,3,0,6,2018,0,bardzo dobry,0,secondary
Fabryczna,679000.0,49.7,3,2,5,2024,0,do wykończenia,0,primary
Stare Miasto,926900.0,71.3,4,3,7,2023,0,do wykończenia,0,primary
Psie Pole,819000.0,70.0,4,1,4,2023,1,do wykończenia,0,secondary
Inne,782676.0,72.47,4,0,2,2023,1,deweloperski,0,primary
Krzyki,899000.0,60.77,3,3,11,2016,1,wysoki standard,1,secondary
Psie Pole,949900.0,73.0,3,1,4,2010,1,bardzo dobry,0,secondary
Psie Pole,648888.0,56.92,3,1,2,2024,0,deweloperski,0,primary
Fabryczna,1899000.0,80.0,3,3,3,2010,1,bardzo dobry,0,secondary
Śródmieście,891870.0,65.1,4,3,7,2023,1,do wykończenia,0,primary
Krzyki,509000.0,32.0,1,2,6,2022,0,wysoki standard,1,secondary
Inne,943792.0,38.19,2,2,4,2023,1,do wykończenia,0,primary
Krzyki,515000.0,32.06,1,1,6,2022,0,bardzo dobry,0,primary
Krzyki,624456.0,52.92,2,2,3,2023,0,deweloperski,0,primary
Psie Pole,779000.0,64.08,3,4,5,2025,1,do wykończenia,0,primary
Inne,589000.0,58.2,3,1,10,1985,0,do remontu,0,secondary
Stare Miasto,742775.0,40.7,2,6,7,2024,1,do wykończenia,0,primary
Stare Miasto,750000.0,61.0,4,2,5,1936,0,dobry,1,secondary
Stare Miasto,1124500.0,86.5,5,4,7,2023,1,do wykończenia,0,primary
Krzyki,785000.0,50.04,3,7,8,2018,1,bardzo dobry,0,secondary
Krzyki,555598.0,33.12,2,5,8,2026,1,do wykończenia,0,primary
Stare Miasto,711444.0,65.27,3,2,2,2023,0,deweloperski,0,primary
Śródmieście,999900.0,66.98,3,4,4,2024,1,do wykończenia,0,primary
Fabryczna,564375.0,45.15,2,2,3,2025,1,do wykończenia,0,primary
Fabryczna,980000.0,68.0,3,1,1,2020,1,bardzo dobry,0,secondary
Krzyki,712553.0,63.4,4,1,3,2023,1,do wykończenia,0,primary
Krzyki,390000.0,26.05,1,1,3,2023,1,do wykończenia,0,primary
Fabryczna,599000.0,47.1,2,6,6,1970,0,dobry,1,secondary
Fabryczna,599999.0,47.1,2,6,6,1984,0,bardzo dobry,1,secondary
Psie Pole,619000.0,45.39,2,4,5,2025,1,bardzo dobry,0,primary
Psie Pole,1414919.0,72.19,4,6,23,2024,0,deweloperski,0,primary
Fabryczna,770000.0,48.0,2,2,3,2021,1,dobry,1,secondary
Stare Miasto,628293.0,34.1,2,3,6,2024,1,deweloperski,0,primary
Krzyki,749550.0,57.0,3,3,4,2024,1,bardzo dobry,0,primary
Inne,1645050.0,101.3,4,3,9,2023,1,deweloperski,0,primary
Psie Pole,718000.0,38.0,2,2,3,2023,1,do wykończenia,0,secondary
Krzyki,500735.0,39.12,2,2,3,2025,1,deweloperski,0,primary
Psie Pole,620075.0,60.26,3,2,2,2025,1,do wykończenia,0,primary
Śródmieście,497420.0,26.6,1,0,6,2024,0,wysoki standard,0,primary
Śródmieście,1175000.0,72.0,3,3,4,2023,1,deweloperski,0,primary
Śródmieście,948000.0,89.51,3,3,4,1908,0,nowe wykończone,0,secondary
Inne,799000.0,59.83,2,3,4,1950,1,dobry,0,secondary
Krzyki,2500000.0,116.4,4,4,5,2009,1,wysoki standard,1,secondary
Inne,975000.0,74.0,4,1,9,2023,1,deweloperski,0,primary
Psie Pole,1025000.0,77.5,4,1,5,2023,1,do wykończenia,0,primary
Fabryczna,650000.0,49.5,2,9,12,2016,1,wysoki standard,1,secondary
Fabryczna,899000.0,56.63,3,1,2,2022,1,wysoki standard,1,secondary
Psie Pole,1901878.0,78.59,4,20,23,2024,0,deweloperski,0,primary
Stare Miasto,714630.0,60.2,3,0,2,2025,1,deweloperski,0,primary
Śródmieście,497420.0,26.6,1,0,6,2024,1,deweloperski,0,primary
Krzyki,521139.0,43.83,2,1,2,2022,0,deweloperski,0,primary
Krzyki,804775.0,63.7,3,3,4,2025,1,deweloperski,0,primary
Stare Miasto,869000.0,59.93,3,1,9,2023,1,do wykończenia,0,primary
Śródmieście,624000.0,32.0,2,5,5,1897,0,wysoki standard,0,secondary
Psie Pole,999990.0,70.0,3,4,4,2014,1,nowe wykończone,1,secondary
Krzyki,657950.0,52.6,3,0,3,2025,0,deweloperski,0,primary
Krzyki,1018540.0,77.9,4,0,4,2024,1,deweloperski,0,primary
Fabryczna,690992.0,59.93,3,0,4,2022,1,do wykończenia,0,primary
Psie Pole,569100.0,44.08,2,5,5,2025,0,deweloperski,0,primary
Krzyki,1018543.0,77.9,5,0,4,2025,0,deweloperski,0,primary
Krzyki,599000.0,48.0,2,3,4,2025,1,deweloperski,0,primary
Stare Miasto,689000.0,53.0,2,2,7,2023,1,do wykończenia,0,primary
Stare Miasto,699000.0,82.0,4,5,5,1910,0,bardzo dobry,1,secondary
Psie Pole,1254000.0,74.64,4,5,9,2022,0,deweloperski,0,primary
Fabryczna,562000.0,48.8,3,8,15,1984,0,dobry,1,secondary
Inne,899000.0,66.82,4,4,4,2017,0,bardzo dobry,0,secondary
Stare Miasto,529000.0,30.82,1,2,1,2023,1,do wykończenia,0,primary
Psie Pole,589000.0,46.46,2,2,5,2025,1,deweloperski,0,primary
Psie Pole,729000.0,49.91,2,4,9,2023,0,bardzo dobry,0,primary
Psie Pole,1700000.0,60.0,2,0,2,2021,0,bardzo dobry,0,secondary
Krzyki,999900.0,96.3,4,0,2,2024,0,do wykończenia,0,primary
Krzyki,899000.0,63.7,3,2,4,2019,0,bardzo dobry,0,secondary
Psie Pole,795835.0,60.3,3,1,5,2025,1,deweloperski,0,primary
Krzyki,805110.0,56.4,3,4,4,2024,1,do wykończenia,0,primary
Śródmieście,913452.0,44.94,2,16,17,2023,0,bardzo dobry,0,primary
Stare Miasto,689265.0,26.01,1,2,4,2024,1,deweloperski,0,primary
Inne,365000.0,32.0,2,1,4,2022,0,bardzo dobry,1,secondary
Stare Miasto,800000.0,100.79,5,1,1,2024,0,deweloperski,0,primary
Psie Pole,568152.0,54.63,3,1,3,2025,0,deweloperski,0,primary
Psie Pole,859000.0,61.61,3,1,9,2023,0,deweloperski,0,primary
Psie Pole,795693.0,55.34,3,4,9,2023,1,wysoki standard,0,primary
Inne,739000.0,47.03,2,1,4,2000,1,wysoki standard,1,secondary
Krzyki,937945.0,86.05,3,3,3,2024,1,do wykończenia,0,primary
Fabryczna,593154.0,51.69,3,4,4,2023,1,do wykończenia,0,primary
Fabryczna,531300.0,40.25,2,3,3,2025,1,bardzo dobry,0,primary
Krzyki,673318.0,58.17,3,1,2,2023,0,deweloperski,0,primary
Stare Miasto,1034586.0,43.47,2,2,4,2023,0,do wykończenia,0,primary
Psie Pole,924000.0,72.93,4,3,5,2025,1,bardzo dobry,0,primary
Inne,1500000.0,56.6,2,16,51,2013,1,wysoki standard,1,secondary
Psie Pole,676128.0,70.43,4,1,2,2024,1,do wykończenia,0,primary
Krzyki,599000.0,54.31,3,2,2,2025,0,deweloperski,0,primary
Inne,569000.0,41.91,2,3,4,1963,0,nowe wykończone,0,secondary
Stare Miasto,2026919.0,87.69,4,6,6,2024,1,deweloperski,0,primary
Inne,439000.0,40.5,2,3,3,1950,0,dobry,0,secondary
Psie Pole,749000.0,61.38,3,5,5,2025,0,do wykończenia,0,primary
Psie Pole,549000.0,39.27,2,5,5,2024,0,deweloperski,0,primary
Psie Pole,1122000.0,79.03,4,6,6,2023,1,deweloperski,0,primary
Stare Miasto,1460000.0,73.3,2,3,6,2009,1,wysoki standard,1,secondary
Stare Miasto,859000.0,70.0,3,1,7,2023,1,dobry,0,secondary
Fabryczna,899000.0,74.3,4,2,4,2023,1,do wykończenia,0,primary
Psie Pole,699000.0,63.89,3,3,4,2023,1,deweloperski,0,primary
Stare Miasto,747050.0,36.05,2,5,18,2013,1,bardzo dobry,0,secondary
Psie Pole,373122.0,32.73,1,1,2,2025,0,deweloperski,0,primary
Krzyki,1175525.0,74.22,4,4,4,2025,1,bardzo dobry,0,primary
Śródmieście,792897.0,59.9,3,2,17,2023,1,do wykończenia,0,primary
Psie Pole,782000.0,40.0,2,7,8,2023,1,wysoki standard,1,secondary
Krzyki,609000.0,45.5,2,3,5,2015,0,bardzo dobry,1,secondary
Krzyki,627900.0,46.0,3,2,4,2024,1,do wykończenia,0,primary
Stare Miasto,783000.0,55.38,3,1,7,2023,0,deweloperski,0,primary
Stare Miasto,1640520.0,66.96,2,3,5,2024,1,do wykończenia,0,primary
Stare Miasto,876000.0,67.42,3,4,4,2021,1,bardzo dobry,1,secondary
Stare Miasto,983060.0,37.81,1,2,4,2024,1,nowe wykończone,0,primary
Inne,1050000.0,80.0,3,3,3,1930,0,bardzo dobry,1,secondary
Krzyki,662054.0,54.49,3,1,5,2023,1,deweloperski,0,primary
Stare Miasto,513040.0,27.09,1,0,6,2024,0,do wykończenia,0,primary
Krzyki,501000.0,37.3,2,2,2,2025,1,deweloperski,0,primary
Psie Pole,855200.0,42.55,2,6,23,2024,1,deweloperski,0,primary
Stare Miasto,911268.0,44.67,2,8,23,2024,1,deweloperski,0,primary
Fabryczna,858990.0,75.35,4,0,2,2023,0,do wykończenia,0,primary
Krzyki,595059.0,48.3,2,0,2,2024,1,wysoki standard,0,primary
Psie Pole,604608.0,60.16,3,1,2,2024,0,deweloperski,0,primary
Krzyki,547000.0,48.67,2,2,2,2025,0,deweloperski,0,primary
Inne,817000.0,82.75,4,1,4,1930,0,wysoki standard,0,secondary
Krzyki,757000.0,76.0,5,2,3,2023,1,do wykończenia,0,primary
Fabryczna,590000.0,55.0,2,1,3,1960,1,wysoki standard,1,secondary
Psie Pole,539000.0,44.91,2,1,5,2025,1,deweloperski,0,primary
Krzyki,820000.0,56.7,3,2,5,2015,1,wysoki standard,1,secondary
Psie Pole,397826.0,37.18,2,2,2,2025,0,deweloperski,0,primary
Krzyki,819999.0,73.3,3,4,5,1993,0,bardzo dobry,1,secondary
Krzyki,610721.0,51.97,1,2,3,2023,1,do wykończenia,0,primary
Krzyki,789000.0,64.5,3,0,2,2025,1,deweloperski,0,primary
Śródmieście,920000.0,92.0,3,0,4,1920,0,bardzo dobry,0,secondary
Stare Miasto,363241.0,29.72,2,1,5,2025,1,deweloperski,0,primary
Psie Pole,2310000.0,231.0,6,2,3,2005,1,nowe wykończone,0,secondary
Inne,679000.0,48.0,3,6,10,1975,1,wysoki standard,0,secondary
Fabryczna,68000.0,55.0,2,3,7,2014,1,dobry,0,secondary
Krzyki,1135650.0,81.0,5,0,4,2025,0,deweloperski,0,primary
Krzyki,1850000.0,96.0,4,11,15,2022,1,dobry,0,primary
Inne,547638.0,53.69,3,2,2,2025,0,deweloperski,0,primary
Inne,397700.0,26.0,1,1,10,1970,0,do remontu,0,secondary
Stare Miasto,553000.0,45.17,3,3,4,1963,1,do remontu,0,secondary
Stare Miasto,669000.0,38.65,2,4,9,2023,1,deweloperski,0,primary
Psie Pole,1292749.0,56.7,3,21,23,2023,0,deweloperski,0,primary
Fabryczna,419000.0,31.0,1,0,2,1930,0,do odświeżenia,0,secondary
Inne,1100000.0,84.0,3,2,3,2018,1,wysoki standard,0,secondary
Psie Pole,892100.0,73.0,4,2,5,2025,1,deweloperski,0,primary
Fabryczna,679000.0,61.14,3,1,4,2023,1,deweloperski,0,primary
Fabryczna,687553.0,63.68,3,1,4,2023,1,do wykończenia,0,primary
Fabryczna,741600.0,59.3,3,1,6,2023,1,do wykończenia,0,primary
Psie Pole,598492.0,60.15,3,1,2,2024,1,do wykończenia,0,primary
Krzyki,868000.0,55.86,3,8,8,2026,1,do wykończenia,0,primary
Śródmieście,799000.0,49.19,2,1,5,1957,0,wysoki standard,0,secondary
Fabryczna,599000.0,34.05,2,4,10,2024,1,deweloperski,0,secondary
Stare Miasto,774000.0,55.38,3,1,6,2023,1,deweloperski,0,primary
Krzyki,676368.0,55.44,3,0,5,2024,1,do wykończenia,0,primary
Krzyki,773900.0,66.0,4,3,3,2017,1,wysoki standard,1,secondary
Psie Pole,619000.0,48.76,2,3,5,2025,1,deweloperski,0,primary
Stare Miasto,913040.0,45.2,2,7,23,2024,1,do wykończenia,0,primary
Psie Pole,610000.0,44.96,2,0,3,2022,1,wysoki standard,1,secondary
Psie Pole,999000.0,75.1,3,5,9,2023,1,do wykończenia,0,primary
Psie Pole,342859.0,30.43,1,2,2,2025,0,deweloperski,0,primary
Krzyki,689000.0,48.8,2,2,4,2001,0,dobry,0,secondary
Krzyki,564450.0,33.13,2,5,8,2026,1,do wykończenia,0,primary
Inne,570000.0,32.3,2,1,3,2023,1,wysoki standard,1,secondary
Krzyki,800000.0,55.04,2,1,2,2016,1,wysoki standard,0,secondary
Śródmieście,1113742.0,70.49,3,6,6,2022,1,do wykończenia,0,secondary
Stare Miasto,965900.0,74.03,4,3,7,2023,1,do wykończenia,0,primary
Psie Pole,675000.0,42.76,2,1,2,2022,0,wysoki standard,0,secondary
Inne,740700.0,40.04,2,0,7,2023,1,wysoki standard,0,secondary
Śródmieście,970000.0,97.72,3,3,4,1900,0,dobry,0,secondary
Krzyki,680000.0,61.0,3,5,10,1993,0,do odświeżenia,0,secondary
Psie Pole,720000.0,48.0,2,0,6,2018,1,wysoki standard,0,secondary
Inne,785074.0,55.9,3,3,8,2026,1,deweloperski,0,primary
Krzyki,740700.0,40.04,2,0,9,2022,1,wysoki standard,1,secondary
Krzyki,700000.0,44.13,2,2,4,2018,1,bardzo dobry,1,secondary
Krzyki,408320.0,31.9,2,4,4,2025,0,deweloperski,0,primary
Stare Miasto,525000.0,32.43,1,0,4,2024,1,dobry,0,primary
Stare Miasto,793200.0,33.05,1,2,5,2024,1,do wykończenia,0,primary
Inne,850000.0,100.98,3,4,4,1928,0,wysoki standard,1,secondary
Psie Pole,650000.0,51.0,3,1,4,2023,1,do wykończenia,0,secondary
Krzyki,698000.0,63.2,3,3,3,2002,0,bardzo dobry,0,secondary
Fabryczna,615000.0,43.0,2,4,5,2010,0,bardzo dobry,1,secondary
Psie Pole,645000.0,40.5,2,1,7,2026,1,do wykończenia,0,primary
Psie Pole,494000.0,30.45,1,0,9,2023,1,do wykończenia,0,primary
Krzyki,520000.0,36.0,2,2,4,1970,0,do odświeżenia,1,secondary
Krzyki,809000.0,62.7,4,8,10,1970,0,nowe wykończone,0,secondary
Krzyki,1250000.0,149.45,5,0,2,2024,0,deweloperski,0,primary
Fabryczna,699900.0,35.0,2,0,7,2024,1,nowe wykończone,0,secondary
Krzyki,649000.0,55.42,2,1,3,2007,1,nowe wykończone,1,secondary
